station,state,latitude,longitude,elevation,date,TMIN,TMAX,TAVG,AWND,WDF5,WSF5,SNOW,SNWD,PRCP
KALISPELL GLACIER AP,MT,48.3042,-114.2636,901.3,2017-03-08,17.24,39.92,29.48,5.59235,230,25.053728,2.7165369,14.960638,0.05118113
BARROW POST ROGERS AP,AK,71.2833,-156.7814,9.4,2017-03-08,-22.9,9.14,-15.34,11.408394,180,23.040482,0.1181103,7.87402,0.01181103
ANNETTE ISLAND AP,AK,55.0389,-131.5786,33.2,2017-03-08,30.2,39.02,33.26,9.171454,100,23.935258,2.0078751,7.086618,0.20078751
MISSOULA INTL AP,MT,46.9208,-114.0925,972.9,2017-03-08,30.2,37.04,32.72,5.816044,20,23.040482,0.9842525,3.149608,0.20866153
BETTLES AP,AK,66.9161,-151.5089,195.7,2017-03-09,-31.9,-1.84,-16.24,2.23694,350,10.961006,0.9055123,27.165369,0.09055123
GREAT FALLS INTL AP,MT,47.4733,-111.3822,1116.8,2017-03-09,6.26,13.1,12.92,7.605596,340,16.105968,2.4015761,1.181103,0.20866153
SAULT STE MARIE SANDERSON FLD,MI,46.4794,-84.3572,220.1,2017-03-09,19.22,27.14,22.46,16.329662,320,36.90951,0.9055123,12.992133,0.05905515
HELENA RGNL AP,MT,46.6056,-111.9636,1166.8,2017-03-09,15.26,28.22,24.26,7.605596,320,16.105968,2.5196864,1.181103,0.27165369
MISSOULA INTL AP,MT,46.9208,-114.0925,972.9,2017-03-09,29.12,33.98,31.1,2.23694,290,8.052984,3.3858286,3.93701,0.33070884
BURLINGTON INTL AP,VT,44.4683,-73.15,100.6,2017-03-09,28.22,42.98,36.14,13.869028,270,40.041226,0.9055123,1.181103,0.03149608
LEWISTON NEZ PERCE CO AP,ID,46.3747,-117.0156,437.7,2017-03-09,32,41,36.14,1.11847,250,12.079476,0.7086618,1.181103,0.44094512
BARROW POST ROGERS AP,AK,71.2833,-156.7814,9.4,2017-03-09,8.24,18.14,8.78,17.224438,230,36.90951,0.787402,9.055123,0.0787402
SPOKANE INTL AP,WA,47.6217,-117.5281,717.2,2017-03-09,32,37.94,34.34,5.816044,70,12.974252,0.393701,1.968505,0.31102379
KALISPELL GLACIER AP,MT,48.3042,-114.2636,901.3,2017-03-09,23.18,31.1,29.3,8.052984,40,21.027236,4.6850419,14.173236,0.31889781
BILLINGS LOGAN INTL AP,MT,45.8069,-108.5422,1091.5,2017-03-09,12.2,32,27.14,12.974252,40,25.053728,7.9133901,5.118113,0.53937037
BISMARCK,ND,46.7708,-100.7603,505.4,2017-03-09,3.2,21.2,18.86,10.06623,30,21.922012,0.5118113,1.181103,0.03149608
HURON RGNL AP,SD,44.3981,-98.2231,390.1,2017-03-09,0.14,27.14,26.78,9.618842,10,23.040482,2.9921276,3.93701,0.09055123
CONCORD MUNI AP,NH,43.1953,-71.5011,105.5,2017-03-10,18.14,33.08,31.46,5.59235,340,31.093466,0.3149608,7.086618,0.01181103
PORTLAND INTL JETPORT,ME,43.6497,-70.3003,13.7,2017-03-10,17.24,31.1,28.76,6.934514,340,33.106712,1.181103,1.181103,0.05118113
ELKINS RANDOLPH CO AP,WV,38.8853,-79.8528,603.2,2017-03-10,24.26,55.04,39.02,11.408394,320,38.922756,2.0078751,1.968505,0.16141741
AKRON CANTON RGNL AP,OH,40.9167,-81.4333,368.2,2017-03-10,21.2,33.08,31.64,12.974252,320,35.119958,1.6141741,3.149608,0.16141741
HARTFORD BRADLEY INTL AP,CT,41.9381,-72.6825,57.9,2017-03-10,19.22,37.94,34.16,12.30317,310,42.949248,2.2834658,2.0078751,0.1181103
YOUNGSTOWN RGNL AP,OH,41.2544,-80.6739,359.7,2017-03-10,18.14,32,29.12,14.092722,310,36.90951,2.0078751,3.93701,0.18110246
MANSFIELD LAHM MUNI AP,OH,40.8203,-82.5178,394.7,2017-03-10,17.24,33.08,30.56,12.974252,310,35.119958,1.181103,1.968505,0.1181103
WILLIAMSPORT,PA,41.2433,-76.9217,158.5,2017-03-10,19.22,35.96,34.34,10.737312,300,42.054472,2.7952771,3.149608,0.25984266
SAULT STE MARIE SANDERSON FLD,MI,46.4794,-84.3572,220.1,2017-03-10,2.12,20.12,11.84,14.316416,300,36.90951,3.5826791,12.992133,0.20866153
PITTSBURGH INTL AP,PA,40.4847,-80.2144,366.7,2017-03-10,21.2,33.08,33.8,14.54011,300,38.922756,3.1889781,3.149608,0.25196864
PROVIDENCE T F GREEN AP,RI,41.7219,-71.4325,18.3,2017-03-10,22.1,42.08,35.42,8.724066,280,40.041226,4.4094512,1.181103,0.31102379
BARROW POST ROGERS AP,AK,71.2833,-156.7814,9.4,2017-03-10,18.14,26.24,18.68,15.434886,250,27.96175,0.1968505,9.055123,0.01181103
BISMARCK,ND,46.7708,-100.7603,505.4,2017-03-10,0.14,13.1,5.72,11.855782,90,23.040482,0.5905515,1.181103,0.01968505
HAVRE CITY CO AP,MT,48.5428,-109.7633,787.9,2017-03-10,8.24,15.26,12.38,15.65858,90,35.119958,0.9842525,1.181103,0.09055123
KALISPELL GLACIER AP,MT,48.3042,-114.2636,901.3,2017-03-10,21.2,46.04,26.96,7.381902,50,21.922012,2.0078751,20.866153,0.22047256
BILLINGS LOGAN INTL AP,MT,45.8069,-108.5422,1091.5,2017-03-10,12.2,22.1,15.44,4.921268,50,12.079476,0.1968505,7.87402,0.01181103
FAIRBANKS INTL AP,AK,64.8039,-147.8761,131.7,2017-03-10,-0.76,11.12,3.74,0.671082,50,6.039738,0.9842525,27.952771,0.05118113
BETTLES AP,AK,66.9161,-151.5089,195.7,2017-03-10,-12.82,10.22,-0.4,0.894776,20,8.94776,0.5118113,27.165369,0.03149608
HURON RGNL AP,SD,44.3981,-98.2231,390.1,2017-03-10,3.2,14.18,8.78,9.618842,10,19.908766,0.7086618,3.93701,0.0393701
SAULT STE MARIE SANDERSON FLD,MI,46.4794,-84.3572,220.1,2017-03-11,4.1,16.16,10.04,8.500372,300,29.974996,1.181103,14.960638,0.07086618
BUFFALO,NY,42.9486,-78.7369,211.2,2017-03-11,13.1,20.12,16.16,13.197946,280,31.988242,3.1889781,1.181103,0.07086618
ALPENA CO RGNL AP,MI,45.0717,-83.5644,208.5,2017-03-11,10.22,20.12,13.82,9.618842,280,25.948504,0.5118113,1.181103,0.05905515
HURON RGNL AP,SD,44.3981,-98.2231,390.1,2017-03-11,12.2,19.22,14,6.263432,190,23.040482,0.9842525,3.149608,0.05118113
HARRISON BOONE CO AP,AR,36.2667,-93.1567,418.8,2017-03-11,27.14,42.08,37.04,8.500372,140,23.040482,2.0078751,2.0078751,0.53937037
BISMARCK,ND,46.7708,-100.7603,505.4,2017-03-11,5.18,12.2,8.42,10.737312,100,21.027236,2.5196864,3.93701,0.05905515
DES MOINES INTL AP,IA,41.5339,-93.6531,291.7,2017-03-11,21.2,29.12,24.26,6.934514,50,17.000744,0.1968505,1.181103,0.01968505
ANNETTE ISLAND AP,AK,55.0389,-131.5786,33.2,2017-03-11,26.24,35.06,29.12,8.500372,50,25.948504,0.9842525,7.086618,0.12992133
ASHEVILLE RGNL AP,NC,35.4319,-82.5375,645.3,2017-03-12,30.2,51.08,37.04,8.276678,340,21.027236,1.8110246,1.968505,0.20866153
BINGHAMTON,NY,42.1997,-75.985,489.5,2017-03-12,5.18,18.14,11.3,10.513618,320,29.08022,0.1968505,1.181103,0.01181103
YOUNGSTOWN RGNL AP,OH,41.2544,-80.6739,359.7,2017-03-12,14.18,28.22,20.12,6.934514,290,21.922012,0.1181103,1.968505,0.01181103
BUFFALO,NY,42.9486,-78.7369,211.2,2017-03-12,12.2,22.1,16.34,8.052984,280,23.040482,0.9055123,1.968505,0.0393701
JUNEAU INTL AP,AK,58.3567,-134.5639,4.9,2017-03-12,11.12,22.1,18.86,4.47388,280,10.06623,7.5196891,1.968505,0.5511814
BARROW POST ROGERS AP,AK,71.2833,-156.7814,9.4,2017-03-12,-11.74,8.24,5.54,8.276678,280,14.987498,0.3149608,9.055123,0.03149608
SYRACUSE HANCOCK INTL AP,NY,43.1111,-76.1039,125.9,2017-03-12,8.24,19.22,13.46,11.1847,270,29.08022,0.9842525,1.181103,0.03149608
ANNETTE ISLAND AP,AK,55.0389,-131.5786,33.2,2017-03-12,32,46.04,35.24,15.65858,150,46.080964,1.6929143,7.086618,1.46063071
HURON RGNL AP,SD,44.3981,-98.2231,390.1,2017-03-12,15.26,20.12,17.6,16.77705,130,38.02798,5.7086645,3.93701,0.37007894
DULUTH,MN,46.8369,-92.2097,435.3,2017-03-12,5.18,18.14,11.12,8.052984,110,19.908766,1.181103,3.149608,0.05905515
PIERRE RGNL AP,SD,44.3814,-100.2856,531,2017-03-12,13.1,24.26,18.14,18.342908,110,36.014734,1.8897648,1.968505,0.1181103
GLASGOW INTL AP,MT,48.2138,-106.6213,696.5,2017-03-12,-1.84,16.16,12.38,12.079476,90,31.988242,2.5984266,3.149608,0.16141741
BISMARCK,ND,46.7708,-100.7603,505.4,2017-03-12,6.26,16.16,12.2,17.671826,80,36.014734,2.9133874,3.149608,0.0787402
ABERDEEN,SD,45.4558,-98.4131,396.8,2017-03-12,11.12,15.26,14.36,16.105968,60,31.988242,9.0944931,1.181103,0.57086645
SIOUX FALLS,SD,43.5878,-96.7289,435.9,2017-03-12,16.16,23.18,18.86,17.224438,40,33.106712,4.6850419,1.181103,0.29133874
GREEN BAY,WI,44.4983,-88.1111,207.9,2017-03-12,14.18,27.14,20.48,5.59235,20,18.119214,0.5118113,1.181103,0.03149608
ALPENA CO RGNL AP,MI,45.0717,-83.5644,208.5,2017-03-12,7.16,24.26,16.52,5.816044,20,21.922012,0.1181103,1.181103,0.01181103
ST LOUIS LAMBERT INTL AP,MO,38.7525,-90.3736,161.8,2017-03-13,32,39.92,37.22,10.289924,360,23.935258,1.2992133,1.181103,0.18110246
JUNEAU INTL AP,AK,58.3567,-134.5639,4.9,2017-03-13,22.1,29.12,22.82,1.11847,270,8.052984,6.1023655,11.81103,0.48031522
PEORIA GTR PEORIA AP,IL,40.6675,-89.6839,198.1,2017-03-13,26.24,33.08,31.28,8.500372,160,19.908766,3.8976399,3.149608,0.37007894
SOUTH BEND MICHIANA RGNL AP,IN,41.7072,-86.3164,235.6,2017-03-13,22.1,29.12,25.52,9.618842,130,23.040482,2.5984266,1.181103,0.18110246
PIERRE RGNL AP,SD,44.3814,-100.2856,531,2017-03-13,0.14,17.24,10.4,9.842536,130,23.040482,0.7086618,3.149608,0.0393701
MUSKEGON CO AP,MI,43.1711,-86.2367,190.5,2017-03-13,20.12,29.12,26.06,9.171454,120,19.908766,1.8110246,1.181103,0.16929143
DULUTH,MN,46.8369,-92.2097,435.3,2017-03-13,2.12,21.2,14.54,6.934514,110,19.908766,0.1181103,3.93701,0.01181103
YOUNGSTOWN RGNL AP,OH,41.2544,-80.6739,359.7,2017-03-13,15.26,32,22.64,9.842536,90,23.040482,1.1023628,1.181103,0.07086618
GRAND RAPIDS,MI,42.8939,-85.5447,237.1,2017-03-13,15.26,27.14,24.62,9.618842,90,21.027236,2.5196864,1.968505,0.25984266
FLINT BISHOP INTL AP,MI,42.9667,-83.7494,234.7,2017-03-13,19.22,24.26,21.92,10.737312,80,21.922012,2.0078751,1.181103,0.16929143
MOLINE QUAD CITY INTL AP,IL,41.4653,-90.5233,180.4,2017-03-13,23.18,32,30.56,12.526864,80,23.935258,3.1889781,4.0157502,0.22834658
BUFFALO,NY,42.9486,-78.7369,211.2,2017-03-13,13.1,20.12,17.06,9.171454,50,21.922012,1.4960638,1.181103,0.09842525
DETROIT METRO AP,MI,42.2314,-83.3308,192.3,2017-03-13,21.2,26.24,25.34,10.737312,50,23.935258,5.1968532,1.181103,0.25196864
WATERLOO MUNI AP,IA,42.5544,-92.4011,264.6,2017-03-13,6.26,26.24,24.08,13.42164,50,23.935258,1.8110246,9.055123,0.1181103
GREEN BAY,WI,44.4983,-88.1111,207.9,2017-03-13,14.18,25.16,21.74,18.342908,40,36.90951,0.7086618,1.181103,0.05118113
MINNEAPOLIS/ST PAUL AP,MN,44.8831,-93.2289,265.8,2017-03-13,14.18,27.14,19.94,11.1847,40,27.066974,0.3149608,3.149608,0.01181103
CHICAGO OHARE INTL AP,IL,41.995,-87.9336,200.6,2017-03-13,27.14,31.1,29.48,10.513618,40,23.040482,3.8976399,1.968505,0.24015761
ALPENA CO RGNL AP,MI,45.0717,-83.5644,208.5,2017-03-13,11.12,22.1,16.88,7.82929,40,23.935258,0.9842525,1.181103,0.11023628
DUBUQUE RGNL AP,IA,42.3978,-90.7036,321.9,2017-03-13,19.22,25.16,24.26,14.54011,40,29.08022,1.4960638,3.93701,0.09842525
LA CROSSE MUNI AP,WI,43.8789,-91.2528,198.7,2017-03-13,17.24,28.22,24.08,8.276678,30,19.01399,0.5118113,3.93701,0.03149608
ROCHESTER INTL AP,MN,43.9042,-92.4917,397.5,2017-03-13,13.1,24.26,19.22,13.645334,30,25.948504,0.5905515,5.905515,0.03149608
DES MOINES INTL AP,IA,41.5339,-93.6531,291.7,2017-03-13,20.12,31.1,29.48,13.645334,30,27.066974,1.2992133,1.968505,0.1181103
ROCKFORD GTR ROCKFORD AP,IL,42.1928,-89.0931,222.5,2017-03-13,21.2,32,28.94,12.30317,30,29.08022,3.5826791,1.968505,0.16929143
MADISON DANE RGNL AP,WI,43.1406,-89.3453,264,2017-03-13,14.18,25.16,22.46,15.211192,20,31.093466,2.5196864,1.968505,0.0787402
SIOUX CITY GATEWAY AP,IA,42.3914,-96.3792,333.8,2017-03-13,19.22,28.22,25.52,14.987498,20,40.041226,0.1968505,1.968505,0.01968505
MILWAUKEE MITCHELL AP,WI,42.955,-87.9044,204.2,2017-03-13,23.18,30.2,27.68,13.645334,10,34.001488,8.7007921,3.93701,0.5905515
SPRINGFIELD CAPITAL AP,IL,39.8447,-89.6839,181.1,2017-03-13,29.12,33.08,32.72,10.961006,10,21.027236,4.4094512,3.93701,0.35826791
WILMINGTON NEW CASTLE CO AP,DE,39.6728,-75.6008,24.1,2017-03-14,23.18,35.06,31.64,23.48787,360,46.97574,0.1968505,1.181103,1.94881995
CHICAGO OHARE INTL AP,IL,41.995,-87.9336,200.6,2017-03-14,19.22,28.22,25.16,14.092722,360,29.08022,3.3858286,5.905515,0.18897648
MILWAUKEE MITCHELL AP,WI,42.955,-87.9044,204.2,2017-03-14,16.16,26.24,22.64,11.855782,350,29.08022,0.5118113,9.055123,0.01181103
AKRON CANTON RGNL AP,OH,40.9167,-81.4333,368.2,2017-03-14,16.16,25.16,23.36,18.342908,350,40.936002,4.2913409,3.149608,0.22834658
TOLEDO EXPRESS AP,OH,41.5886,-83.8014,203.9,2017-03-14,13.1,24.26,19.76,12.30317,350,33.106712,0.5905515,1.968505,0.03149608
BECKLEY RALEIGH CO AP,WV,37.7836,-81.1231,766.3,2017-03-14,14.18,32,28.58,15.434886,340,42.054472,4.2126007,3.149608,0.09842525
MUSKEGON CO AP,MI,43.1711,-86.2367,190.5,2017-03-14,16.16,28.22,22.46,12.079476,340,31.988242,0.393701,1.968505,0.01968505
SYRACUSE HANCOCK INTL AP,NY,43.1111,-76.1039,125.9,2017-03-14,15.26,22.1,18.86,13.197946,330,35.119958,18.897648,1.968505,0.96063044
KOTZEBUE RALPH WEIN AP,AK,66.8667,-162.6333,9.1,2017-03-14,-19.84,-2.74,-6.52,3.802798,330,18.119214,0.393701,46.063017,0.01968505
YOUNGSTOWN RGNL AP,OH,41.2544,-80.6739,359.7,2017-03-14,14.18,25.16,21.92,17.224438,320,35.119958,5.118113,3.93701,0.29133874
MANSFIELD LAHM MUNI AP,OH,40.8203,-82.5178,394.7,2017-03-14,11.12,24.26,21.38,18.119214,320,40.936002,3.8188997,1.968505,0.16141741
CINCINNATI NORTHERN KY AP,KY,39.0431,-84.6717,264.9,2017-03-14,21.2,33.08,27.32,17.671826,320,35.119958,0.1968505,1.181103,0.01181103
BINGHAMTON,NY,42.1997,-75.985,489.5,2017-03-14,12.2,24.26,19.04,14.987498,300,40.936002,31.1811192,11.81103,2.18110354
WASHINGTON REAGAN AP,VA,38.8483,-77.0342,3,2017-03-14,26.24,39.02,34.34,21.25093,300,44.067718,0.9055123,1.968505,0.88976426
MIDDLETOWN HARRISBURG INTL AP,PA,40.1936,-76.7633,95.1,2017-03-14,22.1,33.98,29.66,16.329662,300,38.922756,14.6850473,12.992133,1.72834739
ELKINS RANDOLPH CO AP,WV,38.8853,-79.8528,603.2,2017-03-14,13.1,37.94,31.46,9.618842,290,33.106712,6.4960665,3.149608,0.31889781
ALBANY AP,NY,42.7431,-73.8092,95.1,2017-03-14,18.14,26.24,21.74,14.316416,290,42.949248,17.0078832,3.93701,1.57874101
WILLIAMSPORT,PA,41.2433,-76.9217,158.5,2017-03-14,20.12,29.12,27.32,10.06623,290,36.014734,18.3070965,7.87402,1.181103
BALTIMORE WASH INTL AP,MD,39.1667,-76.6833,47.5,2017-03-14,23.18,35.96,31.64,16.105968,290,44.067718,0.5905515,1.968505,1.11811084
WASHINGTON DC DULLES AP,VA,38.9408,-77.4636,88.4,2017-03-14,22.1,37.04,32.18,21.698318,290,46.97574,4.0944904,3.149608,0.83858313
NEWARK INTL AP,NJ,40.6825,-74.1694,2.1,2017-03-14,22.1,32,30.2,22.593094,270,46.97574,6.8897675,3.93701,1.14960692
JUNEAU INTL AP,AK,58.3567,-134.5639,4.9,2017-03-14,24.26,30.2,26.42,2.013246,250,8.94776,7.2047283,14.960638,0.38976399
HURON RGNL AP,SD,44.3981,-98.2231,390.1,2017-03-14,13.1,24.26,16.7,10.513618,160,21.922012,0.1968505,5.118113,0.01968505
BISMARCK,ND,46.7708,-100.7603,505.4,2017-03-14,14.18,25.16,16.7,13.869028,160,23.935258,0.393701,3.93701,0.05118113
GRAND ISLAND AP,NE,40.9611,-98.3136,560.8,2017-03-14,17.24,26.24,20.84,8.724066,130,14.987498,0.9055123,1.181103,0.05905515
NORFOLK KARL STEFAN AP,NE,41.9856,-97.4353,472.7,2017-03-14,17.24,27.14,19.94,7.605596,110,16.105968,1.1023628,1.181103,0.09055123
ISLIP LI MACARTHUR AP,NY,40.7939,-73.1017,25.6,2017-03-14,22.1,39.02,31.82,20.803542,60,52.120702,3.3858286,3.149608,1.92126088
NEW YORK LAGUARDIA AP,NY,40.7794,-73.8803,3.4,2017-03-14,24.26,33.98,32.18,25.053728,60,48.988986,7.4015788,5.905515,1.03149662
PHILADELPHIA INTL AP,PA,39.8683,-75.2311,3,2017-03-14,24.26,35.06,31.82,22.593094,40,42.949248,4.8031522,3.149608,1.53937091
CONCORD MUNI AP,NH,43.1953,-71.5011,105.5,2017-03-14,22.1,28.22,23.72,12.526864,40,40.936002,15.5905596,5.905515,1.55905596
ERIE INTL AP,PA,42.08,-80.1825,222.5,2017-03-14,17.24,22.1,20.48,17.448132,40,36.90951,5.3149635,3.149608,0.24015761
NEW YORK JFK INTL AP,NY,40.6386,-73.7622,3.4,2017-03-14,23.18,35.96,32.18,24.60634,40,48.09421,5.118113,3.93701,1.94094593
BUFFALO,NY,42.9486,-78.7369,211.2,2017-03-14,16.16,20.12,18.68,14.54011,30,29.974996,13.1889835,5.118113,0.64173263
HARTFORD BRADLEY INTL AP,CT,41.9381,-72.6825,57.9,2017-03-14,20.12,30.2,27.14,17.448132,30,40.936002,15.7874101,16.1023709,1.53937091
ROCHESTER GTR INTL AP,NY,43.1167,-77.6767,162.5,2017-03-14,18.14,24.26,20.3,15.65858,30,36.014734,16.1811111,1.968505,0.96063044
MOLINE QUAD CITY INTL AP,IL,41.4653,-90.5233,180.4,2017-03-14,16.16,26.24,23.18,9.171454,30,25.053728,1.1023628,2.9921276,0.05905515
BRIDGEPORT SIKORSKY MEM AP,CT,41.1583,-73.1289,1.5,2017-03-14,23.18,37.04,31.46,22.593094,30,48.988986,7.086618,5.118113,1.35039443
CLEVELAND,OH,41.4131,-81.86,232.6,2017-03-14,19.22,27.14,23.72,22.593094,20,38.922756,1.4960638,1.181103,0.09055123
ROCHESTER GTR INTL AP,NY,43.1167,-77.6767,162.5,2017-03-15,16.16,26.24,18.68,17.224438,340,40.936002,9.8818951,22.047256,0.70078778
BURLINGTON INTL AP,VT,44.4683,-73.15,100.6,2017-03-15,18.14,23.18,19.76,13.645334,330,33.106712,12.598432,20.078751,0.33858286
BECKLEY RALEIGH CO AP,WV,37.7836,-81.1231,766.3,2017-03-15,9.14,25.16,15.44,16.77705,320,38.922756,0.1181103,1.968505,0.01181103
CLEVELAND,OH,41.4131,-81.86,232.6,2017-03-15,20.12,31.1,22.64,19.01399,320,38.922756,0.1968505,1.968505,0.01968505
SYRACUSE HANCOCK INTL AP,NY,43.1111,-76.1039,125.9,2017-03-15,15.26,25.16,16.88,14.987498,310,31.988242,5.511814,20.866153,0.20078751
MANSFIELD LAHM MUNI AP,OH,40.8203,-82.5178,394.7,2017-03-15,11.12,28.22,16.52,12.30317,310,31.093466,0.3149608,3.93701,0.01968505
BINGHAMTON,NY,42.1997,-75.985,489.5,2017-03-15,11.12,18.14,12.92,16.553356,300,40.041226,4.0944904,25.984266,0.18897648
MIDDLETOWN HARRISBURG INTL AP,PA,40.1936,-76.7633,95.1,2017-03-15,19.22,30.2,23.36,19.685072,300,44.962494,0.1968505,14.960638,0.01968505
WILLIAMSPORT,PA,41.2433,-76.9217,158.5,2017-03-15,17.24,30.2,21.56,16.329662,300,44.067718,0.1181103,14.173236,0.01181103
SOUTH BEND MICHIANA RGNL AP,IN,41.7072,-86.3164,235.6,2017-03-15,15.26,29.12,20.66,9.842536,300,33.106712,3.1102379,1.181103,0.12992133
AKRON CANTON RGNL AP,OH,40.9167,-81.4333,368.2,2017-03-15,15.26,26.24,19.22,16.105968,300,36.90951,0.5905515,3.93701,0.03149608
WILMINGTON NEW CASTLE CO AP,DE,39.6728,-75.6008,24.1,2017-03-15,19.22,31.1,24.62,19.908766,290,38.02798,0.1181103,1.181103,0.01181103
BUFFALO,NY,42.9486,-78.7369,211.2,2017-03-15,14.18,27.14,18.68,17.224438,290,40.936002,4.8818924,9.842525,0.27165369
YOUNGSTOWN RGNL AP,OH,41.2544,-80.6739,359.7,2017-03-15,15.26,24.26,18.32,15.211192,290,38.922756,2.2834658,5.905515,0.09842525
ELKINS RANDOLPH CO AP,WV,38.8853,-79.8528,603.2,2017-03-15,11.12,26.24,16.16,13.869028,280,38.02798,0.1181103,5.118113,0.01181103
PORTLAND INTL JETPORT,ME,43.6497,-70.3003,13.7,2017-03-15,20.12,31.1,26.6,12.750558,280,29.08022,0.1181103,11.81103,0.01181103
PITTSBURGH INTL AP,PA,40.4847,-80.2144,366.7,2017-03-15,15.26,26.24,18.86,18.790296,280,42.054472,1.8110246,1.181103,0.09842525
ANNETTE ISLAND AP,AK,55.0389,-131.5786,33.2,2017-03-15,33.98,44.06,40.28,10.513618,170,27.96175,1.2992133,1.181103,0.7086618
BANGOR INTL AP,ME,44.7978,-68.8186,45.1,2017-03-15,23.18,35.96,29.12,12.750558,150,34.001488,0.393701,14.0157556,0.16141741
JUNEAU INTL AP,AK,58.3567,-134.5639,4.9,2017-03-15,27.14,35.96,30.56,11.1847,130,31.093466,1.4960638,20.078751,0.11023628
BINGHAMTON,NY,42.1997,-75.985,489.5,2017-03-16,15.26,28.22,19.94,14.316416,310,42.949248,0.1968505,22.047256,0.01181103
AKRON CANTON RGNL AP,OH,40.9167,-81.4333,368.2,2017-03-16,20.12,35.96,26.78,10.513618,290,27.066974,0.787402,3.149608,0.0393701
YOUNGSTOWN RGNL AP,OH,41.2544,-80.6739,359.7,2017-03-16,22.1,33.08,25.88,10.289924,270,33.106712,0.393701,3.93701,0.01968505
DULUTH,MN,46.8369,-92.2097,435.3,2017-03-16,16.16,39.02,27.14,9.171454,190,18.119214,1.4173236,3.149608,0.14960638
INTL FALLS INTL AP,MN,48.5614,-93.3981,360.6,2017-03-16,14.18,42.98,26.96,7.82929,140,19.908766,0.9842525,5.905515,0.09055123
JUNEAU INTL AP,AK,58.3567,-134.5639,4.9,2017-03-16,30.2,35.96,33.98,6.934514,120,23.935258,1.181103,14.960638,0.18897648
YAKUTAT STATE AP,AK,59.5119,-139.6711,10.1,2017-03-16,14.18,37.04,31.28,7.381902,90,25.948504,1.181103,18.897648,0.01181103
INTL FALLS INTL AP,MN,48.5614,-93.3981,360.6,2017-03-17,26.24,33.98,34.52,10.513618,310,31.093466,2.7952771,9.842525,0.27952771
DULUTH,MN,46.8369,-92.2097,435.3,2017-03-17,29.12,37.04,33.08,13.42164,300,31.988242,2.4015761,5.905515,0.29921276
MILWAUKEE MITCHELL AP,WI,42.955,-87.9044,204.2,2017-03-17,33.98,41,35.42,8.276678,270,19.01399,0.1181103,3.93701,0.20078751
YOUNGSTOWN RGNL AP,OH,41.2544,-80.6739,359.7,2017-03-17,21.2,39.92,29.48,7.605596,200,21.027236,0.5118113,1.968505,0.05118113
DETROIT METRO AP,MI,42.2314,-83.3308,192.3,2017-03-17,23.18,37.04,32,5.816044,170,19.01399,0.787402,1.181103,0.11023628
SAULT STE MARIE SANDERSON FLD,MI,46.4794,-84.3572,220.1,2017-03-17,17.24,39.02,27.86,7.82929,150,23.935258,0.787402,14.960638,0.0787402
GREEN BAY,WI,44.4983,-88.1111,207.9,2017-03-17,31.1,37.04,33.26,7.381902,130,17.000744,1.8110246,1.181103,0.18897648
ANNETTE ISLAND AP,AK,55.0389,-131.5786,33.2,2017-03-17,33.08,42.98,37.94,8.94776,110,25.948504,0.9842525,1.181103,0.35826791
NOME MUNI AP,AK,64.5111,-165.44,4,2017-03-17,1.22,8.24,2.84,13.869028,70,27.066974,0.1968505,37.007894,0.01181103
FLINT BISHOP INTL AP,MI,42.9667,-83.7494,234.7,2017-03-18,32,37.94,34.34,5.816044,300,14.092722,0.7086618,1.181103,0.05905515
LANSING CAPITAL CITY AP,MI,42.7803,-84.5789,256.3,2017-03-18,33.08,39.02,35.24,5.59235,300,25.053728,0.393701,1.181103,0.09055123
DETROIT METRO AP,MI,42.2314,-83.3308,192.3,2017-03-18,33.98,44.06,36.68,8.052984,300,21.027236,0.5118113,1.181103,0.1181103
ALPENA CO RGNL AP,MI,45.0717,-83.5644,208.5,2017-03-18,32,35.96,33.08,4.026492,150,12.974252,0.1968505,1.181103,0.03149608
ROCHESTER GTR INTL AP,NY,43.1167,-77.6767,162.5,2017-03-18,25.16,35.06,31.64,9.171454,140,21.922012,1.1023628,11.023628,0.0787402
BINGHAMTON,NY,42.1997,-75.985,489.5,2017-03-18,21.2,29.12,26.06,10.513618,130,21.922012,0.7086618,16.141741,0.09055123
BUFFALO,NY,42.9486,-78.7369,211.2,2017-03-18,28.22,39.02,33.98,5.816044,120,12.079476,1.2992133,5.905515,0.14960638
SAULT STE MARIE SANDERSON FLD,MI,46.4794,-84.3572,220.1,2017-03-18,32,35.96,33.8,4.47388,110,14.092722,0.7086618,16.141741,0.09055123
ANNETTE ISLAND AP,AK,55.0389,-131.5786,33.2,2017-03-18,32,42.98,35.96,4.921268,110,23.040482,6.4960665,1.181103,0.64173263
SYRACUSE HANCOCK INTL AP,NY,43.1111,-76.1039,125.9,2017-03-18,15.26,35.06,25.34,9.171454,90,21.922012,0.7086618,11.81103,0.11023628
WILLIAMSPORT,PA,41.2433,-76.9217,158.5,2017-03-18,29.12,37.04,34.16,7.158208,90,21.922012,0.393701,5.118113,0.12992133
WILLIAMSPORT,PA,41.2433,-76.9217,158.5,2017-03-19,32,44.06,36.14,5.816044,320,17.000744,0.9842525,5.905515,0.05118113
YAKUTAT STATE AP,AK,59.5119,-139.6711,10.1,2017-03-19,26.24,35.06,28.94,8.276678,130,21.027236,7.5196891,20.866153,0.40157502
