date,country,city,value,level
2019-02-07,IN,Jaipur,106,Bad Quality
2019-02-07,IN,Mumbai,46,Good Quality
2019-02-07,IN,Bhopal,66,Good Quality
2019-02-07,IN,Chandigarh,138,Bad Quality
2019-02-07,IN,Patna,78,Good Quality
2019-02-08,IN,Bhopal,52,Good Quality
2019-02-08,IN,Gandhinagar,102,Bad Quality
2019-02-08,IN,Kolkata,61,Good Quality
2019-02-08,IN,Hyderabad,29,Good Quality
2019-02-08,IN,Lucknow,112,Bad Quality
2019-02-08,IN,New Delhi,95,Good Quality
2019-02-08,IN,Thrissur,30,Good Quality
2019-02-08,IN,Chandigarh,72,Good Quality
2019-02-08,IN,Thiruvananthapuram,38,Good Quality
2019-02-08,IN,Bengaluru,58,Good Quality
2019-02-08,IN,Visakhapatnam,58,Good Quality
2019-02-08,IN,Patna,151,Bad Quality
2019-02-08,IN,Shillong,54,Good Quality
2019-02-08,IN,Mumbai,34,Good Quality
2019-02-08,IN,Jaipur,61,Good Quality
2019-02-08,IN,Chennai,93,Good Quality
2019-02-09,IN,Lucknow,94,Good Quality
2019-02-09,IN,Mumbai,40,Good Quality
2019-02-09,IN,Jaipur,92,Good Quality
2019-02-09,IN,Patna,103,Bad Quality
2019-02-09,IN,Bhopal,61,Good Quality
2019-02-09,IN,Chennai,72,Good Quality
2019-02-09,IN,Bengaluru,34,Good Quality
2019-02-09,IN,Kolkata,68,Good Quality
2019-02-09,IN,Gandhinagar,69,Good Quality
2019-02-09,IN,Shillong,93,Good Quality
2019-02-09,IN,Thiruvananthapuram,40,Good Quality
2019-02-09,IN,Hyderabad,50,Good Quality
2019-02-09,IN,New Delhi,104,Bad Quality
2019-02-09,IN,Thrissur,28,Good Quality
2019-02-09,IN,Chandigarh,91,Good Quality
2019-02-10,IN,Hyderabad,90,Good Quality
2019-02-10,IN,Thrissur,33,Good Quality
2019-02-10,IN,New Delhi,97,Good Quality
2019-02-10,IN,Jaipur,90,Good Quality
2019-02-10,IN,Mumbai,55,Good Quality
2019-02-10,IN,Patna,106,Bad Quality
2019-02-10,IN,Visakhapatnam,76,Good Quality
2019-02-10,IN,Shillong,45,Good Quality
2019-02-10,IN,Bengaluru,55,Good Quality
2019-02-10,IN,Kolkata,152,Bad Quality
2019-02-10,IN,Thiruvananthapuram,59,Good Quality
2019-02-10,IN,Lucknow,87,Good Quality
2019-02-10,IN,Chandigarh,91,Good Quality
2019-02-10,IN,Bhopal,58,Good Quality
2019-02-10,IN,Chennai,71,Good Quality
2019-02-10,IN,Gandhinagar,98,Good Quality
2019-02-10,IN,Bhopal,58,Good Quality
2019-02-10,IN,Lucknow,87,Good Quality
2019-02-10,IN,Hyderabad,90,Good Quality
2019-02-10,IN,New Delhi,97,Good Quality
2019-02-10,IN,Chandigarh,91,Good Quality
2019-02-10,IN,Visakhapatnam,76,Good Quality
2019-02-10,IN,Mumbai,55,Good Quality
2019-02-10,IN,Chennai,71,Good Quality
2019-02-10,IN,Gandhinagar,98,Good Quality
2019-02-10,IN,Thrissur,33,Good Quality
2019-02-10,IN,Shillong,45,Good Quality
2019-02-10,IN,Bengaluru,55,Good Quality
2019-02-10,IN,Kolkata,152,Bad Quality
2019-02-10,IN,Patna,106,Bad Quality
2019-02-10,IN,Jaipur,90,Good Quality
2019-02-10,IN,Thiruvananthapuram,59,Good Quality
2019-02-11,IN,Visakhapatnam,162,Bad Quality
2019-02-11,IN,Kolkata,166,Bad Quality
2019-02-11,IN,Chennai,83,Good Quality
2019-02-11,IN,Patna,231,Bad Quality
2019-02-11,IN,Shillong,132,Bad Quality
2019-02-11,IN,Thiruvananthapuram,73,Good Quality
2019-02-11,IN,Bengaluru,74,Good Quality
2019-02-11,IN,Mumbai,42,Good Quality
2019-02-11,IN,Jaipur,163,Bad Quality
2019-02-11,IN,Lucknow,339,Bad Quality
2019-02-11,IN,Chandigarh,272,Bad Quality
2019-02-11,IN,Thrissur,38,Good Quality
2019-02-11,IN,Bhopal,112,Bad Quality
2019-02-11,IN,Hyderabad,75,Good Quality
2019-02-11,IN,Gandhinagar,118,Bad Quality
2019-02-11,IN,New Delhi,267,Bad Quality
2019-02-12,IN,Thiruvananthapuram,69,Good Quality
2019-02-12,IN,Shillong,133,Bad Quality
2019-02-12,IN,Bengaluru,52,Good Quality
2019-02-12,IN,Kolkata,169,Bad Quality
2019-02-12,IN,Bhopal,162,Bad Quality
2019-02-12,IN,Chandigarh,166,Bad Quality
2019-02-12,IN,Gandhinagar,114,Bad Quality
2019-02-12,IN,Lucknow,175,Bad Quality
2019-02-12,IN,New Delhi,188,Bad Quality
2019-02-12,IN,Hyderabad,125,Bad Quality
2019-02-12,IN,Thrissur,43,Good Quality
2019-02-12,IN,Mumbai,159,Bad Quality
2019-02-12,IN,Patna,253,Bad Quality
2019-02-12,IN,Chennai,61,Good Quality
2019-02-12,IN,Jaipur,99,Good Quality
2019-02-13,IN,Chennai,127,Bad Quality
2019-02-13,IN,Gandhinagar,159,Bad Quality
2019-02-13,IN,Jaipur,114,Bad Quality
2019-02-13,IN,Mumbai,161,Bad Quality
2019-02-13,IN,Chandigarh,157,Bad Quality
2019-02-13,IN,Thiruvananthapuram,101,Bad Quality
2019-02-13,IN,Hyderabad,158,Bad Quality
2019-02-13,IN,Patna,214,Bad Quality
2019-02-13,IN,Visakhapatnam,152,Bad Quality
2019-02-13,IN,Lucknow,204,Bad Quality
2019-02-13,IN,Kolkata,193,Bad Quality
2019-02-13,IN,Bhopal,153,Bad Quality
2019-02-13,IN,Bengaluru,125,Bad Quality
2019-02-14,IN,Bengaluru,102,Bad Quality
2019-02-14,IN,Chandigarh,102,Bad Quality
2019-02-14,IN,Thiruvananthapuram,125,Bad Quality
2019-02-14,IN,Kolkata,222,Bad Quality
2019-02-14,IN,Bhopal,159,Bad Quality
2019-02-14,IN,Visakhapatnam,163,Bad Quality
2019-02-14,IN,Hyderabad,156,Bad Quality
2019-02-14,IN,Gandhinagar,151,Bad Quality
2019-02-14,IN,Chennai,109,Bad Quality
2019-02-14,IN,Patna,232,Bad Quality
2019-02-14,IN,Mumbai,132,Bad Quality
2019-02-14,IN,Jaipur,109,Bad Quality
2019-02-14,IN,Lucknow,247,Bad Quality
2019-02-15,IN,Mumbai,142,Bad Quality
2019-02-15,IN,Chandigarh,86,Good Quality
2019-02-15,IN,Visakhapatnam,149,Bad Quality
2019-02-15,IN,Bhopal,119,Bad Quality
2019-02-15,IN,Jaipur,120,Bad Quality
2019-02-15,IN,Kolkata,231,Bad Quality
2019-02-15,IN,Chennai,77,Good Quality
2019-02-15,IN,Thiruvananthapuram,125,Bad Quality
2019-02-15,IN,Gandhinagar,161,Bad Quality
2019-02-15,IN,Hyderabad,109,Bad Quality
2019-02-15,IN,Patna,194,Bad Quality
2019-02-15,IN,Lucknow,178,Bad Quality
2019-02-15,IN,Bengaluru,95,Good Quality
2019-02-16,IN,Patna,129,Bad Quality
2019-02-16,IN,Thiruvananthapuram,102,Bad Quality
2019-02-16,IN,Lucknow,152,Bad Quality
2019-02-16,IN,Gandhinagar,119,Bad Quality
2019-02-16,IN,Chennai,78,Good Quality
2019-02-16,IN,Hyderabad,120,Bad Quality
2019-02-16,IN,Jaipur,106,Bad Quality
2019-02-16,IN,Visakhapatnam,156,Bad Quality
2019-02-16,IN,Mumbai,146,Bad Quality
2019-02-16,IN,Kolkata,166,Bad Quality
2019-02-16,IN,Bengaluru,109,Bad Quality
2019-02-16,IN,Chandigarh,108,Bad Quality
2019-02-16,IN,Bhopal,156,Bad Quality
2019-02-17,IN,Patna,160,Bad Quality
2019-02-17,IN,Lucknow,164,Bad Quality
2019-02-17,IN,Kolkata,163,Bad Quality
2019-02-17,IN,Jaipur,109,Bad Quality
2019-02-17,IN,Bhopal,109,Bad Quality
2019-02-17,IN,Mumbai,155,Bad Quality
2019-02-17,IN,Visakhapatnam,130,Bad Quality
2019-02-17,IN,Chennai,72,Good Quality
2019-02-17,IN,Hyderabad,115,Bad Quality
2019-02-17,IN,Chandigarh,82,Good Quality
2019-02-17,IN,Bengaluru,129,Bad Quality
2019-02-17,IN,Thiruvananthapuram,97,Good Quality
2019-02-17,IN,Gandhinagar,141,Bad Quality
2019-02-18,IN,Gandhinagar,160,Bad Quality
2019-02-18,IN,Bhopal,154,Bad Quality
2019-02-18,IN,Chennai,65,Good Quality
2019-02-18,IN,Hyderabad,154,Bad Quality
2019-02-18,IN,Visakhapatnam,128,Bad Quality
2019-02-18,IN,Lucknow,161,Bad Quality
2019-02-18,IN,Bengaluru,101,Bad Quality
2019-02-18,IN,Chandigarh,65,Good Quality
2019-02-18,IN,Mumbai,155,Bad Quality
2019-02-18,IN,Patna,172,Bad Quality
2019-02-18,IN,Thiruvananthapuram,95,Good Quality
2019-02-18,IN,Jaipur,110,Bad Quality
2019-02-18,IN,Kolkata,174,Bad Quality
2019-02-19,IN,Chennai,55,Good Quality
2019-02-19,IN,Chandigarh,31,Good Quality
2019-02-19,IN,Gandhinagar,102,Bad Quality
2019-02-19,IN,Thiruvananthapuram,83,Good Quality
2019-02-19,IN,Bengaluru,119,Bad Quality
2019-02-19,IN,Hyderabad,150,Bad Quality
2019-02-19,IN,Visakhapatnam,87,Good Quality
2019-02-19,IN,Mumbai,151,Bad Quality
2019-02-19,IN,Kolkata,186,Bad Quality
2019-02-19,IN,Jaipur,137,Bad Quality
2019-02-19,IN,Bhopal,152,Bad Quality
2019-02-19,IN,Patna,204,Bad Quality
2019-02-19,IN,Lucknow,183,Bad Quality
2019-02-20,IN,Gandhinagar,139,Bad Quality
2019-02-20,IN,Bhopal,159,Bad Quality
2019-02-20,IN,Hyderabad,96,Good Quality
2019-02-20,IN,Lucknow,211,Bad Quality
2019-02-20,IN,Chandigarh,53,Good Quality
2019-02-20,IN,Thiruvananthapuram,99,Good Quality
2019-02-20,IN,Patna,207,Bad Quality
2019-02-20,IN,Kolkata,161,Bad Quality
2019-02-20,IN,Bengaluru,85,Good Quality
2019-02-20,IN,Chennai,56,Good Quality
2019-02-20,IN,Mumbai,167,Bad Quality
2019-02-20,IN,Jaipur,130,Bad Quality
2019-02-20,IN,Visakhapatnam,104,Bad Quality
2019-02-21,IN,Lucknow,177,Bad Quality
2019-02-21,IN,Hyderabad,107,Bad Quality
2019-02-21,IN,Chandigarh,69,Good Quality
2019-02-21,IN,Bhopal,107,Bad Quality
2019-02-21,IN,Bengaluru,97,Good Quality
2019-02-21,IN,Visakhapatnam,117,Bad Quality
2019-02-21,IN,Thiruvananthapuram,66,Good Quality
2019-02-21,IN,Gandhinagar,87,Good Quality
2019-02-21,IN,Patna,230,Bad Quality
2019-02-21,IN,Jaipur,120,Bad Quality
2019-02-21,IN,Kolkata,188,Bad Quality
2019-02-21,IN,Chennai,74,Good Quality
2019-02-21,IN,Mumbai,114,Bad Quality
2019-02-22,IN,Thiruvananthapuram,72,Good Quality
2019-02-22,IN,Chennai,72,Good Quality
2019-02-22,IN,Kolkata,162,Bad Quality
2019-02-22,IN,Gandhinagar,98,Good Quality
2019-02-22,IN,Bengaluru,96,Good Quality
2019-02-22,IN,Hyderabad,116,Bad Quality
2019-02-22,IN,Bhopal,104,Bad Quality
2019-02-22,IN,Patna,228,Bad Quality
2019-02-22,IN,Lucknow,185,Bad Quality
2019-02-22,IN,Jaipur,105,Bad Quality
2019-02-22,IN,Mumbai,108,Bad Quality
2019-02-22,IN,Visakhapatnam,138,Bad Quality
2019-02-22,IN,Chandigarh,112,Bad Quality
2019-02-23,IN,Mumbai,157,Bad Quality
2019-02-23,IN,Chennai,75,Good Quality
2019-02-23,IN,Thiruvananthapuram,79,Good Quality
2019-02-23,IN,Jaipur,95,Good Quality
2019-02-23,IN,Patna,157,Bad Quality
2019-02-23,IN,Visakhapatnam,135,Bad Quality
2019-02-23,IN,Bengaluru,130,Bad Quality
2019-02-23,IN,Hyderabad,151,Bad Quality
2019-02-23,IN,Gandhinagar,94,Good Quality
2019-02-23,IN,Chandigarh,93,Good Quality
2019-02-23,IN,Bhopal,112,Bad Quality
2019-02-23,IN,Lucknow,153,Bad Quality
2019-02-23,IN,Kolkata,165,Bad Quality
2019-02-24,IN,Chandigarh,135,Bad Quality
2019-02-24,IN,Visakhapatnam,94,Good Quality
2019-02-24,IN,Mumbai,128,Bad Quality
2019-02-24,IN,Lucknow,155,Bad Quality
2019-02-24,IN,Jaipur,105,Bad Quality
2019-02-24,IN,Patna,157,Bad Quality
2019-02-24,IN,Bhopal,104,Bad Quality
2019-02-24,IN,Hyderabad,124,Bad Quality
2019-02-24,IN,Bengaluru,119,Bad Quality
2019-02-24,IN,Gandhinagar,154,Bad Quality
2019-02-24,IN,Kolkata,167,Bad Quality
2019-02-24,IN,Chennai,78,Good Quality
2019-02-24,IN,Thiruvananthapuram,85,Good Quality
2019-02-25,IN,Thiruvananthapuram,98,Good Quality
2019-02-25,IN,Kolkata,156,Bad Quality
2019-02-25,IN,Bengaluru,90,Good Quality
2019-02-25,IN,Patna,162,Bad Quality
2019-02-25,IN,Visakhapatnam,128,Bad Quality
2019-02-25,IN,Mumbai,134,Bad Quality
2019-02-25,IN,Chennai,97,Good Quality
2019-02-25,IN,Hyderabad,130,Bad Quality
2019-02-25,IN,Gandhinagar,118,Bad Quality
2019-02-25,IN,Bhopal,100,Bad Quality
2019-02-25,IN,Jaipur,107,Bad Quality
2019-02-25,IN,Chandigarh,104,Bad Quality
2019-02-25,IN,Lucknow,167,Bad Quality
2019-02-26,IN,Kolkata,117,Bad Quality
2019-02-26,IN,Thiruvananthapuram,112,Bad Quality
2019-02-26,IN,Bengaluru,132,Bad Quality
2019-02-26,IN,Chennai,94,Good Quality
2019-02-26,IN,Chandigarh,129,Bad Quality
2019-02-26,IN,Bhopal,117,Bad Quality
2019-02-26,IN,Lucknow,171,Bad Quality
2019-02-26,IN,Hyderabad,138,Bad Quality
2019-02-26,IN,Gandhinagar,128,Bad Quality
2019-02-26,IN,Jaipur,103,Bad Quality
2019-02-26,IN,Visakhapatnam,143,Bad Quality
2019-02-26,IN,Mumbai,110,Bad Quality
2019-02-26,IN,Patna,162,Bad Quality
2019-02-27,IN,Mumbai,98,Good Quality
2019-02-27,IN,Chennai,63,Good Quality
2019-02-27,IN,Hyderabad,143,Bad Quality
2019-02-27,IN,Patna,153,Bad Quality
2019-02-27,IN,Gandhinagar,128,Bad Quality
2019-02-27,IN,Kolkata,74,Good Quality
2019-02-27,IN,Chandigarh,73,Good Quality
2019-02-27,IN,Jaipur,110,Bad Quality
2019-02-27,IN,Bhopal,87,Good Quality
2019-02-27,IN,Lucknow,104,Bad Quality
2019-02-27,IN,Thiruvananthapuram,96,Good Quality
2019-02-27,IN,Bengaluru,117,Bad Quality
2019-02-28,IN,Lucknow,97,Good Quality
2019-02-28,IN,Chandigarh,80,Good Quality
2019-02-28,IN,Patna,109,Bad Quality
2019-02-28,IN,Hyderabad,125,Bad Quality
2019-02-28,IN,Bhopal,79,Good Quality
2019-02-28,IN,Jaipur,97,Good Quality
2019-02-28,IN,Mumbai,127,Bad Quality
2019-02-28,IN,Chennai,90,Good Quality
2019-02-28,IN,Kolkata,90,Good Quality
2019-02-28,IN,Thiruvananthapuram,88,Good Quality
2019-02-28,IN,Bengaluru,122,Bad Quality
2019-02-28,IN,Gandhinagar,97,Good Quality
2019-03-01,IN,Visakhapatnam,194,Bad Quality
2019-03-01,IN,Bhopal,173,Bad Quality
2019-03-01,IN,Bengaluru,129,Bad Quality
2019-03-01,IN,Chandigarh,147,Bad Quality
2019-03-01,IN,Lucknow,252,Bad Quality
2019-03-01,IN,Hyderabad,162,Bad Quality
2019-03-01,IN,Patna,353,Bad Quality
2019-03-01,IN,Thiruvananthapuram,120,Bad Quality
2019-03-01,IN,Gandhinagar,172,Bad Quality
2019-03-01,IN,Jaipur,157,Bad Quality
2019-03-01,IN,Chennai,161,Bad Quality
2019-03-01,IN,New Delhi,377,Bad Quality
2019-03-01,IN,Kolkata,264,Bad Quality
2019-03-01,IN,Mumbai,183,Bad Quality
2019-03-02,IN,Lucknow,191,Bad Quality
2019-03-02,IN,Mumbai,166,Bad Quality
2019-03-02,IN,Jaipur,135,Bad Quality
2019-03-02,IN,Bhopal,165,Bad Quality
2019-03-02,IN,Chandigarh,154,Bad Quality
2019-03-02,IN,Patna,228,Bad Quality
2019-03-02,IN,Chennai,84,Good Quality
2019-03-02,IN,Gandhinagar,148,Bad Quality
2019-03-02,IN,Visakhapatnam,156,Bad Quality
2019-03-02,IN,Bengaluru,109,Bad Quality
2019-03-02,IN,Kolkata,217,Bad Quality
2019-03-02,IN,Hyderabad,153,Bad Quality
2019-03-02,IN,New Delhi,190,Bad Quality
2019-03-02,IN,Thiruvananthapuram,105,Bad Quality
2019-03-03,IN,Visakhapatnam,70,Good Quality
2019-03-03,IN,Chennai,71,Good Quality
2019-03-03,IN,Kolkata,182,Bad Quality
2019-03-03,IN,Patna,181,Bad Quality
2019-03-03,IN,Thiruvananthapuram,99,Good Quality
2019-03-03,IN,Mumbai,74,Good Quality
2019-03-03,IN,Jaipur,105,Bad Quality
2019-03-03,IN,Bengaluru,90,Good Quality
2019-03-03,IN,Chandigarh,72,Good Quality
2019-03-03,IN,Bhopal,124,Bad Quality
2019-03-03,IN,Lucknow,179,Bad Quality
2019-03-03,IN,Gandhinagar,153,Bad Quality
2019-03-03,IN,Hyderabad,104,Bad Quality
2019-03-04,IN,Gandhinagar,166,Bad Quality
2019-03-04,IN,Chennai,70,Good Quality
2019-03-04,IN,Chandigarh,136,Bad Quality
2019-03-04,IN,Bhopal,159,Bad Quality
2019-03-04,IN,Lucknow,189,Bad Quality
2019-03-04,IN,Thiruvananthapuram,114,Bad Quality
2019-03-04,IN,Bengaluru,120,Bad Quality
2019-03-04,IN,Kolkata,112,Bad Quality
2019-03-04,IN,Hyderabad,127,Bad Quality
2019-03-04,IN,Mumbai,76,Good Quality
2019-03-04,IN,Jaipur,108,Bad Quality
2019-03-04,IN,Visakhapatnam,82,Good Quality
2019-03-04,IN,Patna,161,Bad Quality
2019-03-04,IN,New Delhi,158,Bad Quality
2019-03-05,IN,Gandhinagar,168,Bad Quality
2019-03-05,IN,Visakhapatnam,151,Bad Quality
2019-03-05,IN,Chennai,97,Good Quality
2019-03-05,IN,Chandigarh,79,Good Quality
2019-03-05,IN,New Delhi,166,Bad Quality
2019-03-05,IN,Hyderabad,99,Good Quality
2019-03-05,IN,Lucknow,155,Bad Quality
2019-03-05,IN,Bhopal,118,Bad Quality
2019-03-05,IN,Kolkata,66,Good Quality
2019-03-05,IN,Bengaluru,102,Bad Quality
2019-03-05,IN,Jaipur,152,Bad Quality
2019-03-05,IN,Patna,111,Bad Quality
2019-03-05,IN,Mumbai,80,Good Quality
2019-03-05,IN,Thiruvananthapuram,97,Good Quality
2019-03-06,IN,Lucknow,153,Bad Quality
2019-03-06,IN,Visakhapatnam,82,Good Quality
2019-03-06,IN,Bhopal,101,Bad Quality
2019-03-06,IN,Thiruvananthapuram,48,Good Quality
2019-03-06,IN,Jaipur,156,Bad Quality
2019-03-06,IN,Mumbai,54,Good Quality
2019-03-06,IN,Patna,134,Bad Quality
2019-03-06,IN,New Delhi,147,Bad Quality
2019-03-06,IN,Hyderabad,82,Good Quality
2019-03-06,IN,Chennai,91,Good Quality
2019-03-06,IN,Gandhinagar,121,Bad Quality
2019-03-06,IN,Bengaluru,60,Good Quality
2019-03-06,IN,Chandigarh,151,Bad Quality
2019-03-06,IN,Kolkata,94,Good Quality
2019-03-07,IN,Bengaluru,61,Good Quality
2019-03-07,IN,Thiruvananthapuram,44,Good Quality
2019-03-07,IN,Kolkata,72,Good Quality
2019-03-07,IN,Shillong,41,Good Quality
2019-03-07,IN,Hyderabad,64,Good Quality
2019-03-07,IN,Lucknow,75,Good Quality
2019-03-07,IN,Chandigarh,139,Bad Quality
2019-03-07,IN,Mumbai,55,Good Quality
2019-03-07,IN,New Delhi,93,Good Quality
2019-03-07,IN,Patna,87,Good Quality
2019-03-07,IN,Bhopal,41,Good Quality
2019-03-07,IN,Visakhapatnam,97,Good Quality
2019-03-07,IN,Gandhinagar,91,Good Quality
2019-03-07,IN,Jaipur,115,Bad Quality
2019-03-07,IN,Chennai,89,Good Quality
2019-03-08,IN,Gandhinagar,87,Good Quality
2019-03-08,IN,Bhopal,58,Good Quality
2019-03-08,IN,Chandigarh,72,Good Quality
2019-03-08,IN,Lucknow,110,Bad Quality
2019-03-08,IN,New Delhi,93,Good Quality
2019-03-08,IN,Kolkata,71,Good Quality
2019-03-08,IN,Mumbai,29,Good Quality
2019-03-08,IN,Shillong,70,Good Quality
2019-03-08,IN,Patna,105,Bad Quality
2019-03-08,IN,Thiruvananthapuram,52,Good Quality
2019-03-08,IN,Thrissur,37,Good Quality
2019-03-08,IN,Jaipur,69,Good Quality
2019-03-08,IN,Bengaluru,56,Good Quality
2019-03-08,IN,Hyderabad,30,Good Quality
2019-03-08,IN,Chennai,80,Good Quality
2019-03-08,IN,Visakhapatnam,60,Good Quality
2019-03-09,IN,Thiruvananthapuram,57,Good Quality
2019-03-09,IN,Thrissur,45,Good Quality
2019-03-09,IN,Shillong,30,Good Quality
2019-03-09,IN,Patna,109,Bad Quality
2019-03-09,IN,Gandhinagar,85,Good Quality
2019-03-09,IN,New Delhi,156,Bad Quality
2019-03-09,IN,Hyderabad,42,Good Quality
2019-03-09,IN,Chennai,63,Good Quality
2019-03-09,IN,Jaipur,124,Bad Quality
2019-03-09,IN,Bengaluru,36,Good Quality
2019-03-09,IN,Chandigarh,137,Bad Quality
2019-03-09,IN,Mumbai,21,Good Quality
2019-03-09,IN,Bhopal,52,Good Quality
2019-03-09,IN,Kolkata,57,Good Quality
2019-03-09,IN,Lucknow,105,Bad Quality
2019-03-10,IN,Kolkata,136,Bad Quality
2019-03-10,IN,Chandigarh,118,Bad Quality
2019-03-10,IN,Patna,109,Bad Quality
2019-03-10,IN,Shillong,91,Good Quality
2019-03-10,IN,Chennai,49,Good Quality
2019-03-10,IN,Bengaluru,78,Good Quality
2019-03-10,IN,Thiruvananthapuram,65,Good Quality
2019-03-10,IN,Bhopal,75,Good Quality
2019-03-10,IN,Gandhinagar,99,Good Quality
2019-03-10,IN,Hyderabad,95,Good Quality
2019-03-10,IN,New Delhi,139,Bad Quality
2019-03-10,IN,New Delhi,139,Bad Quality
2019-03-10,IN,Jaipur,107,Bad Quality
2019-03-10,IN,Bengaluru,78,Good Quality
2019-03-10,IN,Thrissur,36,Good Quality
2019-03-10,IN,Shillong,91,Good Quality
2019-03-10,IN,Chandigarh,118,Bad Quality
2019-03-10,IN,Mumbai,60,Good Quality
2019-03-10,IN,Lucknow,97,Good Quality
2019-03-10,IN,Patna,109,Bad Quality
2019-03-10,IN,Thiruvananthapuram,65,Good Quality
2019-03-10,IN,Thrissur,36,Good Quality
2019-03-10,IN,Visakhapatnam,117,Bad Quality
2019-03-10,IN,Visakhapatnam,117,Bad Quality
2019-03-10,IN,Hyderabad,95,Good Quality
2019-03-10,IN,Chennai,49,Good Quality
2019-03-10,IN,Mumbai,60,Good Quality
2019-03-10,IN,Jaipur,107,Bad Quality
2019-03-10,IN,Kolkata,136,Bad Quality
2019-03-10,IN,Lucknow,97,Good Quality
2019-03-10,IN,Bhopal,75,Good Quality
2019-03-10,IN,Gandhinagar,99,Good Quality
2019-03-11,IN,Gandhinagar,76,Good Quality
2019-03-11,IN,Bhopal,86,Good Quality
2019-03-11,IN,Lucknow,245,Bad Quality
2019-03-11,IN,Visakhapatnam,192,Bad Quality
2019-03-11,IN,Jaipur,167,Bad Quality
2019-03-11,IN,Mumbai,63,Good Quality
2019-03-11,IN,Chennai,153,Bad Quality
2019-03-11,IN,Chandigarh,256,Bad Quality
2019-03-11,IN,Thrissur,36,Good Quality
2019-03-11,IN,Hyderabad,102,Bad Quality
2019-03-11,IN,New Delhi,610,Bad Quality
2019-03-11,IN,Thiruvananthapuram,55,Good Quality
2019-03-11,IN,Bengaluru,97,Good Quality
2019-03-11,IN,Shillong,137,Bad Quality
2019-03-11,IN,Patna,210,Bad Quality
2019-03-11,IN,Kolkata,157,Bad Quality
2019-03-12,IN,Gandhinagar,117,Bad Quality
2019-03-12,IN,Thiruvananthapuram,95,Good Quality
2019-03-12,IN,Lucknow,187,Bad Quality
2019-03-12,IN,Bengaluru,82,Good Quality
2019-03-12,IN,Jaipur,106,Bad Quality
2019-03-12,IN,Visakhapatnam,159,Bad Quality
2019-03-12,IN,Kolkata,180,Bad Quality
2019-03-12,IN,Mysore,69,Good Quality
2019-03-12,IN,Mumbai,90,Good Quality
2019-03-12,IN,Patna,237,Bad Quality
2019-03-12,IN,Shillong,160,Bad Quality
2019-03-12,IN,Chennai,86,Good Quality
2019-03-12,IN,New Delhi,189,Bad Quality
2019-03-12,IN,Hyderabad,152,Bad Quality
2019-03-12,IN,Thrissur,21,Good Quality
2019-03-12,IN,Bhopal,158,Bad Quality
2019-03-12,IN,Chandigarh,172,Bad Quality
2019-03-12,IN,Nagpur,151,Bad Quality
2019-03-13,IN,Chennai,127,Bad Quality
2019-03-13,IN,Visakhapatnam,114,Bad Quality
2019-03-13,IN,Jaipur,120,Bad Quality
2019-03-13,IN,Mumbai,102,Bad Quality
2019-03-13,IN,Hyderabad,112,Bad Quality
2019-03-13,IN,Gandhinagar,165,Bad Quality
2019-03-13,IN,Kolkata,153,Bad Quality
2019-03-13,IN,Thiruvananthapuram,130,Bad Quality
2019-03-13,IN,Chandigarh,118,Bad Quality
2019-03-13,IN,Lucknow,164,Bad Quality
2019-03-13,IN,Patna,160,Bad Quality
2019-03-13,IN,Bhopal,127,Bad Quality
2019-03-13,IN,Bengaluru,132,Bad Quality
2019-03-14,IN,Chennai,128,Bad Quality
2019-03-14,IN,Kolkata,168,Bad Quality
2019-03-14,IN,Hyderabad,107,Bad Quality
2019-03-14,IN,Bhopal,98,Good Quality
2019-03-14,IN,Mumbai,93,Good Quality
2019-03-14,IN,Jaipur,108,Bad Quality
2019-03-14,IN,Patna,152,Bad Quality
2019-03-14,IN,Chandigarh,76,Good Quality
2019-03-14,IN,Gandhinagar,128,Bad Quality
2019-03-14,IN,Visakhapatnam,124,Bad Quality
2019-03-14,IN,Bengaluru,110,Bad Quality
2019-03-14,IN,Lucknow,179,Bad Quality
2019-03-14,IN,Thiruvananthapuram,109,Bad Quality
2019-03-15,IN,Lucknow,153,Bad Quality
2019-03-15,IN,Bhopal,106,Bad Quality
2019-03-15,IN,Chandigarh,58,Good Quality
2019-03-15,IN,Bengaluru,109,Bad Quality
2019-03-15,IN,Visakhapatnam,114,Bad Quality
2019-03-15,IN,Kolkata,163,Bad Quality
2019-03-15,IN,Patna,152,Bad Quality
2019-03-15,IN,Jaipur,104,Bad Quality
2019-03-15,IN,Thiruvananthapuram,114,Bad Quality
2019-03-15,IN,Mumbai,109,Bad Quality
2019-03-15,IN,Gandhinagar,151,Bad Quality
2019-03-15,IN,Chennai,135,Bad Quality
2019-03-15,IN,Hyderabad,124,Bad Quality
2019-03-16,IN,Thiruvananthapuram,121,Bad Quality
2019-03-16,IN,Patna,154,Bad Quality
2019-03-16,IN,Kolkata,135,Bad Quality
2019-03-16,IN,Bengaluru,117,Bad Quality
2019-03-16,IN,Hyderabad,105,Bad Quality
2019-03-16,IN,Lucknow,149,Bad Quality
2019-03-16,IN,Chandigarh,105,Bad Quality
2019-03-16,IN,Bhopal,102,Bad Quality
2019-03-16,IN,Mumbai,153,Bad Quality
2019-03-16,IN,Chennai,111,Bad Quality
2019-03-16,IN,Visakhapatnam,86,Good Quality
2019-03-16,IN,Gandhinagar,152,Bad Quality
2019-03-16,IN,Jaipur,96,Good Quality
2019-03-17,IN,Chandigarh,131,Bad Quality
2019-03-17,IN,Bhopal,94,Good Quality
